name,Tc,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number
Cu0.5P0.5Sr2Ca2Cu3O9.25,82,5,0.597024056,0.54923857,0.53716185,0.536320288,0.536235134,17.33333333,30,10.14492754
V2Hf0.9Ta0.1,9.82,3,0.731816613,0.686357146,0.669109121,0.667021974,0.666689364,39.36666667,50,21.82222222
Fe2As2Ca5Mg1Ti3O9.5,36,6,0.513039839,0.448317994,0.425903961,0.422914704,0.422291468,16.53333333,25,7.608888889
B12Lu1,0.435,2,0.926276506,0.923254951,0.923077665,0.923076927,0.923076923,10.07692308,66,9.372781065
Pr1Ti2Al20,0.19,3,0.874983122,0.869891182,0.869567011,0.86956523,0.869565217,15.7826087,46,4.839319471
Pb0.5Cd0.5Sr2Ca0.5Y0.5Cu2O7,0,7,0.5858287,0.546960897,0.538871799,0.53848545,0.538461929,21.88461538,74,15.09763314
Pt1Sc4,0,2,0.824621125,0.804145152,0.800156189,0.800006975,0.800000076,32.4,57,18.24
Hg0.5Fe0.5Sr2Y0.5Ca0.5Cu2O6.68,66.5,7,0.577502502,0.536360384,0.527320867,0.526846339,0.52681449,21.28864353,72,14.10291176
Zr1P1.35Se0.65,6.24,3,0.600462784,0.517180666,0.470454168,0.457831155,0.452218344,27.45,25,11.205
Gd1.2Ba1.8Cu3O7.03,42,4,0.609639869,0.55685122,0.541175532,0.539728472,0.539535047,24.62317728,56,17.93721202
Pr1Ba2Cu3O6.88,0,4,0.608045666,0.553160591,0.536060736,0.534403373,0.534174994,24.30434783,51,17.41830948
La1.85Sr0.15Cu0.988Co0.012O4,18.6,5,0.645570275,0.592375812,0.573930176,0.571801944,0.571454205,24.58942857,49,18.95934694
O1V3Zr3,7.5,3,0.622699849,0.543278923,0.492501721,0.473196673,0.459331873,28.14285714,32,10.16326531
Pb2Mo15Se19,0,3,0.674719878,0.603243183,0.556782967,0.541131995,0.532543355,40,48,6.333333333
Tl1.62Ba2Ca2.3Cu3O9.92,113,5,0.579798623,0.535626281,0.526922971,0.526560638,0.526539645,24.18152866,73,18.06138856
V0.746Ga0.169Al0.085,11.8,3,0.76961159,0.749244792,0.746091867,0.74600329,0.746000027,23.502,18,2.534324
W7Re13C1,7.3,3,0.704697552,0.64980382,0.624553516,0.620201815,0.619174347,71.38095238,69,6.22675737
Nb3Rh0.1Ir0.9,0,3,0.783421981,0.756699241,0.750364152,0.75002343,0.750000443,49.2,36,12.51
Tl3Cr1Sr8Cu4O20,25,5,0.614887323,0.569199225,0.556732365,0.555686646,0.555561387,23.52777778,73,17.25308642
La1.84Sr0.16Cu0.98Ni0.02O4,0,5,0.644790743,0.592030451,0.573862507,0.571787987,0.571452852,24.56285714,49,18.92897959
Eu1Ba1Sr1Cu3O6.94,80,5,0.599421935,0.551909306,0.537950609,0.536537621,0.536333702,23.14683153,55,16.24714232
As1Ge1,3.5,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,32.5,1,0.5
Bi2Sr2Ca0.8Y0.2Cu2O8.34,86,6,0.591159364,0.551231426,0.543936008,0.543687295,0.543676765,25.45762712,75,19.55185292
Pr1Ba1Sr1Cu3O6.98,0,5,0.600333556,0.553119927,0.539337852,0.537958563,0.537761952,22.79198767,51,15.90879414
Y1Ba2Cu2.919Zn0.081O6.7,17,5,0.601819641,0.546663513,0.529459352,0.527799305,0.527572348,22.96700787,48,15.79196106
B2Mg0.8,38,2,0.769309258,0.729209817,0.715742616,0.714452781,0.714293204,7,7,2.857142857
U1Co1Ge0.9Si0.1,0.153,4,0.559761854,0.465871662,0.403232441,0.379477794,0.363045536,49.73333333,78,28.17777778
Ca1Fe1.9Co0.1As2,17.7,4,0.58719673,0.502494204,0.45014967,0.431723113,0.419241448,27.62,13,4.304
La1.8Sr0.15Na0.05Cu1O4,37,5,0.643095194,0.591088189,0.573632021,0.571738087,0.57144808,24.26428571,49,18.7772449
V2.778La0.222Ga1,7.8,3,0.740209768,0.705249187,0.695337967,0.694577681,0.694502537,26.887,34,5.399043
Hf1Zr1C1,1.68,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,39.33333333,66,22.22222222
La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,2.89,7,0.486331934,0.385847979,0.321347326,0.29742498,0.280960393,31.00375,49,13.95125
Bi4Sr3Ca3Cu4OY,75.6,6,0.450693909,0.355483372,0.299715958,0.281009664,0.269415347,41.8125,75,20.59375
Y1Ba2Cu3F1.26O6,55,5,0.541662959,0.477603971,0.45569208,0.453022755,0.452533631,22.42383107,48,15.6043761
Ba2Ca2Cu3F1.6O6.4,102,5,0.518630676,0.450824278,0.429160494,0.42700814,0.426689312,20.30666667,48,12.99555556
Mg0.93Pb0.07,0.013,2,0.932630688,0.930132174,0.930000449,0.930000002,0.93,16.9,70,9.114
Os4Zr11,0,2,0.780313327,0.744903721,0.734263512,0.733421381,0.733336298,49.6,36,14.08
O3Tl0.03W1,2.07,3,0.784719593,0.753496265,0.745028556,0.74446549,0.744418134,24.92059553,73,25.19195365
V2.898Mn0.102Ga1,9,3,0.766844508,0.734299895,0.725207511,0.724560276,0.724501734,25.051,8,2.9745
Y0.65Ca0.35Sr2Cu2Ga1O6.99,27,6,0.588323552,0.547051656,0.538525568,0.538130468,0.538106632,19.49730562,31,12.37354369
Nd2Ba2Ca1Ti1.92Cu2.08O12,0,6,0.604241996,0.575051584,0.571488278,0.57142976,0.571428575,21.4552381,52,15.51600907
Sr0.67K0.33Fe2As2,21.7,4,0.585074354,0.507479037,0.459678649,0.441650846,0.428709767,29.946,19,4.601672
Y0.8Ca0.2Ba2Cu3O6.6,72.1,5,0.600453343,0.544549629,0.526092745,0.524126531,0.523829584,22.77777778,48,15.5696649
Nd1Bi1S2F0.9O0.62,5.44,5,0.485912658,0.402495658,0.368198494,0.363326788,0.362402154,34.06884058,75,27.12402857
Nd1.75Sm0.1Ce0.15Cu1O3.972,22.2,5,0.639382949,0.588373947,0.571700254,0.569974517,0.569723159,25.9145152,54,20.41206379
B12Zr1,5.977142857,2,0.926276506,0.923254951,0.923077665,0.923076927,0.923076923,7.692307692,35,4.970414201
La1.8Ca1.032Sr0.168Cu2O6.08,15,5,0.607445967,0.560631918,0.549422499,0.548785064,0.548737561,21.3234657,49,14.86868016
La3Ir4Sn13,2.55,3,0.696419414,0.658853227,0.650443008,0.650027478,0.650000522,56.45,27,8.385
Nb2.96Al0.7592Ge0.3224,19.8,3,0.76028597,0.736791256,0.732547975,0.732390873,0.732383305,35.02236738,28,8.755835589
Ce1Co0.5Ru0.5In5,1.77,4,0.735402153,0.716658774,0.714334279,0.714287041,0.714285722,48.35714286,31,3.673469388
Sm1Fe1As1O0.7,52.1,4,0.504906532,0.404120053,0.340374667,0.317423182,0.301937749,34.21621622,54,15.0182615
Nb50.35Zr44.45Mo5.2,9.9,3,0.673644194,0.599637232,0.548645864,0.529254495,0.516387948,40.6075,2,0.5400675
Be0.95Pt0.005,0,2,0.994778176,0.994764446,0.994764398,0.994764398,0.994764398,4.387434555,74,0.770812204
Gd1Sr0.1Ba1.9Cu4O8,73.5,5,0.613260865,0.557200694,0.536707558,0.53392985,0.533385424,23.61333333,56,16.65422222
Y0.76Lu0.24Ba2Cu4O8,0,5,0.613315942,0.557389208,0.536728167,0.533931213,0.533385445,22.57866667,63,15.55057778
B2Mo1,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,17.33333333,37,16.44444444
Ca8.55La1.45Pt3Fe10As18,26.1,5,0.549839087,0.477148472,0.445605685,0.440378624,0.439172795,32.72317073,58,8.586088638
Sr1Fe1.76Co0.24As2,13.5,4,0.571146216,0.487313915,0.437149105,0.420399174,0.409980554,31.248,12,4.1024
Ir0.73Os0.17Ru0.1,0.34,3,0.756174583,0.733680047,0.730107007,0.730003968,0.730000034,73.53,33,5.906
B1Ti1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,13.5,17,8.5
V2.4Mo0.6Si1,4.54,3,0.667083203,0.617100579,0.601615505,0.600191932,0.60000952,23.6,28,5.52
Mo0.95Hf0.05C1,12.7,3,0.690108687,0.614628855,0.560725125,0.539300184,0.52401981,24.75,66,18.75
Ca1Fe1.8Co0.2As2,17.1,4,0.575499783,0.491482391,0.440612458,0.423290653,0.41217559,27.64,13,4.288
Nb0.8Ga0.16Cr0.04,10.6,3,0.816823114,0.802160825,0.800051243,0.800001463,0.800000008,38.72,17,3.648
Ir0.5Pt0.5Te2,3,3,0.707106781,0.673540003,0.66692688,0.666678292,0.666666794,60.5,26,11.33333333
Pb1.14Nb1S3.14,2.72,3,0.660417509,0.61017978,0.59583252,0.594795785,0.594699974,34.98484848,66,22.58046373
Te1Y1,1.535,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,45.5,13,6.5
Pr1.295Gd0.555Ce0.15Cu1O4,13.5,5,0.622823557,0.581218451,0.571951587,0.57146406,0.571429349,25.94642857,56,20.51020408
La0.99Tb0.01,2.53,2,0.990050504,0.99000034,0.99,0.99,0.99,57.08,8,0.1584
Cr0.38Re0.62,4.1,2,0.727186359,0.664336308,0.63037174,0.622838363,0.620462225,55.62,51,24.0312
La1Fe0.9Zn0.1As1F0.1O0.9,19.9,6,0.476969601,0.378122083,0.315103148,0.291874373,0.276079303,31.125,49,13.875
Au0.5Ge0.5,3.6,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,55.5,47,23.5
Sb0.02Sn0.98,2.64,2,0.98020406,0.980002777,0.980000001,0.98,0.98,50.02,1,0.0392
Tl0.3W1O3,2,3,0.738715357,0.706410396,0.698249084,0.697719992,0.6976756,28.44186047,73,28.52352623
Ag0.845Sb0.155,0.037,2,0.859098365,0.846734879,0.845035093,0.845000843,0.845000004,47.62,4,1.0478
Ca10Pt4.8Fe9.2As18,13.7,4,0.549004459,0.470594821,0.435954138,0.430118357,0.428743369,33.51428571,58,10.16816327
Y1Rh4Si2B1,9,4,0.58630197,0.524792057,0.503277073,0.500564837,0.500048902,31.5,40,15.375
B4Ta3,0,2,0.714285714,0.642563064,0.596289666,0.581748903,0.574567736,34.14285714,68,33.30612245
Y1Ba1Sr1Cu3O6.88,75.6,5,0.59804989,0.550084514,0.535855597,0.53439023,0.534174764,21.35403727,48,14.26642491
Sc0.6V0.4,6.84,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,21.8,2,0.96
In3Th1,0,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,59.25,41,15.375
Gd0.65La1.2Ce0.15Cu1O4,0,5,0.620812503,0.580238477,0.571830286,0.571451648,0.571428964,25.67142857,56,20.19591837
Se1Y1,3.25,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,36.5,5,2.5
Ce1Bi1S2F0.7O0.35,4,5,0.509203599,0.432039033,0.401278658,0.396953949,0.396117979,36.05940594,75,27.27967846
Ti55Nb30Si12B3,5,4,0.638592202,0.580017835,0.555263827,0.551123629,0.550128097,26.23,36,8.862
Y1Ir2Rh2B4,8.92,4,0.555555556,0.480749857,0.449948767,0.445433752,0.444531216,33.66666667,72,25.48148148
La1.69Sr0.31Cu0.92Ti0.08O4,30,5,0.635754413,0.587732197,0.573032025,0.571627323,0.571438951,24.07857143,49,18.42302041
La2Cu1O4.032,30,3,0.655650459,0.598504049,0.576886914,0.573986846,0.573430575,24.92263936,49,19.40616664
Ti0.7V0.3,6.463333333,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,22.3,1,0.42
Ce0.99La0.01Pt3Si1,0.57,4,0.662727697,0.614253528,0.600960373,0.600075694,0.600001935,61.198,64,20.1624
Sb2Zr3,1.74,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,44.4,11,5.28
BaKBi1O3,30.675,4,0.577350269,0.517872084,0.501228516,0.500097924,0.50000254,30.33333333,75,26.11111111
Cu0.5S0.5Sr2Ca2Cu3O12,100,5,0.641287767,0.606752427,0.600283899,0.600016002,0.600000269,16.075,30,9.69375
Cr0.72Fe0.18Al0.1,0,3,0.748865809,0.72436647,0.720148006,0.72000638,0.720000069,23.26,13,2.052
Au0.1Sb0.8Te0.1,6,3,0.81240384,0.801040313,0.800009765,0.800000109,0.8,53.9,28,5.02
Nb1Pt2,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,65.66666667,37,16.44444444
Ca1La1Ba1Cu2.94Fe0.06O7,44,6,0.599048555,0.55293674,0.539880705,0.538638981,0.538470735,21.21692308,49,14.4208284
La2.5Y0.5Ca1Ba3Cu6.72Fe0.28O16.592,70,7,0.600104971,0.555773298,0.543570267,0.542503048,0.54237046,22.38807531,49,15.76327281
Mg1C1Ni2.91Cu0.09,6,4,0.647339169,0.597343067,0.583111375,0.582094058,0.582002673,20.418,23,9.1344
La1.943Sr0.076Cu1O4,16.5,4,0.649468721,0.593620763,0.573040178,0.570404765,0.569923469,24.88089471,49,19.24022763
Nb10V50Ti40,7.1,3,0.64807407,0.574889708,0.529187551,0.513786321,0.50512568,24.4,19,3.32
Ba2Ca3Cu4F1.2O8.8,103.5,5,0.54665946,0.484937389,0.46542016,0.463460101,0.463176329,19.43157895,48,11.90692521
Y1Ba2Cu2.2Fe0.8O7.25,0,5,0.599240055,0.556653383,0.547632673,0.547197919,0.547170313,22.15849057,48,15.49419722
Rh0.08Zr0.92,7.85,2,0.92347171,0.920201594,0.920000915,0.920000005,0.92,40.4,5,0.736
Gd1Ba2Cu3O6.758,92,4,0.605476753,0.549549307,0.53176515,0.52997867,0.529722864,24.85217119,56,17.85342105
Y1Ba1.89La0.11Cu3O6.96,93.6,5,0.607688735,0.554888997,0.53878881,0.537257292,0.537049042,22.66898148,49,15.7555727
B1Ta0.5W1.5,1.94,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,50.83333333,69,30.55555556
Hf1V2D1,3.41,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,29.75,71,21.125
Ru0.1Ti0.9,3.5,2,0.905538514,0.900411335,0.900003048,0.900000027,0.9,24.2,22,3.96
Ce1Pt3.03Si0.97,0.37,3,0.666987256,0.619582098,0.606879521,0.606066731,0.606001614,61.584,64,19.896192
Ba8Si40Al6,5.6,3,0.763538079,0.7435388,0.740799389,0.740742276,0.740740749,20.11111111,43,10.63374486
Nd1Pd2Al3,0,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,31.83333333,47,18.83333333
Nb25Ti50Mo25,4.3,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,31.75,20,9.75
La2.5Y0.5Ca1Ba3Cu7O16.552,80,6,0.603059587,0.556748338,0.543252283,0.541952561,0.541774776,22.43440691,49,15.79947042
V2Hf0.87Ta0.13,10.45,3,0.728300915,0.684536185,0.668730754,0.666947009,0.666682838,39.37666667,50,21.83555556
Y1Ba2Cu2.95Zn0.05O6.75,48,5,0.603806966,0.548602792,0.531335257,0.52965702,0.529425497,22.90588235,48,15.78269896
Pr1Fe1As0.6P0.4F0.1O0.9,23.4,6,0.456891672,0.360962573,0.304451655,0.285092008,0.272355383,29.725,51,15.62
Ti0.64Nb0.32Ta0.04,8.9,3,0.716658915,0.66567497,0.643951037,0.640711906,0.640062473,30.12,51,10.3936
Ba3Pb1.6Bi0.4O7,0,4,0.649358658,0.600488286,0.585082468,0.583557092,0.583345549,32.36666667,75,28.42777778
Pd45.9Ni5.1Sb49,1.23,3,0.673336469,0.598593213,0.54621705,0.525554597,0.510958944,47.532,23,3.39864
C60P2F12,0,3,0.827309614,0.81297719,0.810862703,0.810812293,0.810810819,6.72972973,9,1.183345508
La1Sr1Cu0.5Fe0.5O3.9,0,5,0.609902186,0.572275222,0.56547557,0.56522925,0.56521753,22.27536232,49,16.1373661
Nb0.5Zr0.5,10.122,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,40.5,1,0.5
B12Er1,0,2,0.926276506,0.923254951,0.923077665,0.923076927,0.923076923,9.846153846,63,8.946745562
Na2Mo15Se19,0,3,0.674719878,0.603243183,0.556782967,0.541131995,0.532543355,36.05555556,31,4.953703704
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O7.59,40,7,0.574544688,0.532086142,0.52123554,0.520331512,0.52022417,24.11377656,74,16.93457122
La0.75Y0.25Ni1C2,1.65,4,0.592927061,0.528314256,0.503811087,0.500630171,0.500051554,23.125,51,17.125
Y0.8Ca0.2Ba1.4La0.6Cu3O7.15,66,6,0.604179997,0.558437778,0.545166367,0.54390476,0.543735434,22.20532319,49,15.51469589
Sr1Pd1.9Pt0.1Ge2,2.89,4,0.58719673,0.502494204,0.45014967,0.431723113,0.419241448,39.44,46,6.528
Tb1Fe1As1O0.75,34.8,4,0.503322296,0.401843344,0.337291539,0.313927816,0.298186874,34.66666667,57,16.17777778
Y6Ta4Al43,0.68,3,0.822650164,0.812272049,0.811330468,0.811320881,0.811320755,20.47169811,60,12.1238875
Nb6Ni16Si7,0,3,0.636765011,0.57576054,0.554287158,0.552047571,0.551741344,27.31034483,27,6.42568371
Nb0.8W0.2,4.68,2,0.824621125,0.804145152,0.800156189,0.800006975,0.800000076,47.6,33,10.56
Sm1Rh3B2,0,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,34.5,57,19.66666667
Rh0.04Ru0.05Ti0.91,3.5,3,0.912249966,0.910076071,0.910000121,0.91,0.91,24.02,23,3.6764
Si0.2Zr0.8,0,2,0.824621125,0.804145152,0.800156189,0.800006975,0.800000076,34.8,26,8.32
Nb0.31Ta0.06Ti0.62,9,3,0.702800961,0.651514241,0.630129776,0.626959258,0.626323758,31.04040404,51,11.32333435
Ca2.8Co0.2Rh4Sn13,7.73,4,0.694406221,0.658369098,0.650418251,0.650026239,0.650000508,44.57,30,7.231
Zr33.3V39.3Nb27.4,5.45,3,0.583450084,0.490757288,0.431815873,0.412084869,0.400824362,33.593,18,8.326098
B2Th1,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,33.33333333,85,37.77777778
La1.82Ba0.18Cu0.99Zn0.01O4,13.9,5,0.644046519,0.591558445,0.573744566,0.571762197,0.571450348,24.97571429,49,19.40081633
Ba1Fe1.74Zn0.04Co0.22As2,15.82,5,0.568422378,0.48520647,0.435492328,0.41905413,0.409006435,34.876,30,8.4496
La0.7Pr0.3Ca1Ba1Cu3O7,40,6,0.598716576,0.553411538,0.540023403,0.538665777,0.538472794,21.27692308,51,14.49467456
Tl0.5Pb0.5Sr2Ca0.65Y0.35Cu2O7,92,7,0.586055918,0.546995128,0.538872175,0.538485453,0.538461929,22.93461538,74,16.37689349
Y1Ba2Cu3H0.19O7,93.5,5,0.601935382,0.548661173,0.532436762,0.530918033,0.530716365,22.3040182,55,15.7961927
Y1.5Sr1.8Ce1Cu2.7O8.6,0,5,0.60044636,0.559785622,0.551682201,0.55130752,0.551282575,21.28205128,50,14.64431295
Sr1Pd2Si0.1Ge1.9,2.7,4,0.58719673,0.502494204,0.45014967,0.431723113,0.419241448,38.44,32,6.048
Y1Ba2Cu2.76Ni0.24O7,71.5,5,0.604104305,0.553742462,0.539693562,0.538587454,0.538466623,22.59692308,48,15.71976331
Nb0.025Ti0.975,1.5,2,0.97532046,0.975005479,0.975000002,0.975,0.975,22.475,19,0.92625
La1.87Ba0.13Cu0.99Ga0.01O4,4.5,5,0.646718562,0.59296309,0.574062434,0.57183078,0.57145711,24.98428571,49,19.41061224
Er1Co3B2,0,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,26.5,63,14.33333333
La3Ca0.6Cd0.4Ba3Cu7O16.41,67.5,6,0.603496622,0.555334543,0.541184467,0.539824072,0.539635891,23.16606379,49,16.4929132
Al0.049Cr0.951,0,2,0.952261519,0.95104336,0.951000069,0.951,0.951,23.461,11,1.025178
Cr1N1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,15.5,17,8.5
Ge4U3,0,2,0.714285714,0.642563064,0.596289666,0.581748903,0.574567736,57.71428571,60,29.3877551
Ce1Bi3Pb1Te6,2.7,4,0.623241327,0.568847704,0.548849178,0.546061836,0.545507791,63.72727273,31,13.83471074
Sn0.6Ag0.4Te1,1.95,3,0.6164414,0.542883523,0.508505651,0.502090175,0.500306726,50.4,5,1.6
La1.85Sr1.15Cu2O6.25,0,4,0.614604158,0.567328715,0.55620278,0.555599182,0.55555647,22.85777778,49,16.50864198
Ir0.75Rh0.2Te2,4.33,3,0.727235185,0.689898227,0.678970008,0.678067068,0.67796983,57.88135593,32,9.721344441
Nb3Al0.98Se0.02,18.4,3,0.789018377,0.758615467,0.750557147,0.750042523,0.750001038,34.105,28,10.3425
La3Rh4Sn13,3.1,3,0.696419414,0.658853227,0.650443008,0.650027478,0.650000522,50.05,12,2.085
Eu0.56K0.44Fe2As2,28.7,4,0.583342095,0.506691904,0.459582054,0.441640849,0.428709454,32.328,44,7.408128
Bi2Ca3,0,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,45.2,63,30.24
La1.7575Pr0.0925Sr0.15Cu1O4,37,5,0.640788139,0.589965789,0.573397975,0.571691246,0.571443946,24.61928571,51,18.99346939
Mg0.75Li0.25B2,33.7,3,0.716860439,0.678604404,0.667656561,0.666765986,0.666670333,6.583333333,9,2.708333333
Ho0.8Dy0.2Ni2B2C1,6.61,5,0.518544973,0.43287262,0.384475457,0.368277783,0.357277133,23.13333333,62,17.8
Cs1I1,2,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,54,2,1
Nb3Al0.924Se0.076,17.6,3,0.784998089,0.757238507,0.750415303,0.750028169,0.750000576,34.399,28,9.9015
Co0.02Cu0.98Rh2Si4,3.8,4,0.654042375,0.59688811,0.575054573,0.572068498,0.571484395,24.99428571,31,12.56489796
Ir0.965V0.035,0.147,2,0.965634506,0.965015347,0.965000012,0.965,0.965,75.11,54,3.6477
La1.25Nd0.6Sr0.15Cu1O4,0,5,0.62179792,0.580718681,0.571888722,0.571457447,0.571429134,24.85,52,19.25714286
La1.875Ba0.125Cu0.96Zn0.04O4,0,5,0.646094231,0.592871451,0.574081249,0.571837369,0.571457868,24.98785714,49,19.41469388
Fe1.02Te0.5Se0.3S0.2,11.64,4,0.59000265,0.529149647,0.508022854,0.505454137,0.504991182,32.63366337,36,9.993137928
La1.94Sr0.06Cu1O3.995,6.5,4,0.650852927,0.59490486,0.574283774,0.571645362,0.571163918,24.84917798,49,19.24588021
Rh0.005Zr1,5.8,2,0.995037313,0.995024917,0.995024876,0.995024876,0.995024876,40.02487562,5,0.049503725
Sr2Ru0.9975Ti0.0025O4,0,4,0.654575926,0.59702806,0.575063675,0.572069065,0.571484404,21.70642857,36,15.6644898
Re0.35W0.65,6.75,2,0.738241153,0.682204495,0.655780854,0.651211904,0.650133064,74.35,1,0.455
Mo0.84Hf0.16C1,11.5,3,0.657875368,0.584413418,0.536197338,0.518815568,0.508124506,26.4,66,20.4
B1Sr2Ca2Cu3O9,75,5,0.585286728,0.539855558,0.529962899,0.529450402,0.529412692,16.47058824,33,10.3183391
Gd0.35La1.5Ce0.15Cu1O4,0,5,0.629139354,0.584295168,0.572385082,0.571518645,0.571431768,25.37142857,56,19.85306122
Dy1Ba2Cu2.96Ni0.04O6.73,82,5,0.603676094,0.548142923,0.530650502,0.528928087,0.52868703,25.04320503,58,18.02054514
Y1.8Sn0.2C2.7,10.2,3,0.691734817,0.626439858,0.58885906,0.579154979,0.575456611,20.5106383,44,16.67179719
Cs1Pb0.3Bi3.7Te6,2.9,4,0.647818973,0.585885328,0.554866531,0.548059691,0.545886776,63.51818182,31,14.11404959
Sm1.89Ce0.11Cu1O4,0,4,0.648140196,0.593628178,0.574204618,0.571861784,0.571460312,26.36571429,54,20.98938776
Ba1Ti2Sb1.9Sn0.1O1,0,5,0.516935414,0.427367284,0.376414708,0.360004142,0.349389195,34.98333333,48,17.65
Cs0.1Li0.02W1O2.88F0.12,4,5,0.740955456,0.708676371,0.699733337,0.699089875,0.699030907,25.16504854,71,25.15458573
Rh0.12Zr0.88,11,2,0.888144132,0.880743174,0.880008298,0.88000011,0.88,40.6,5,1.056
Ge1Ta3,8,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,62.75,41,15.375
Y0.5Pr0.5Ba2Cu3O6.71,4,5,0.601896505,0.547712997,0.530048836,0.528215388,0.527947901,23.73564123,51,16.61465816
La1.81Ca0.19Cu1O4,32,4,0.643843687,0.591369265,0.573690358,0.571750109,0.571449188,23.99571429,49,18.49772653
Sr0.81Eu0.19Fe1.76Co0.24As2,12,5,0.560264223,0.482073208,0.436002085,0.420143248,0.409953058,32.198,37,4.8624
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.96,88,6,0.607815108,0.554778267,0.538711356,0.537237828,0.537047292,22.57947531,48,15.6793398
Sr1.6Ba0.4Cu1F2O2,60,5,0.489064079,0.395130464,0.339224139,0.32014165,0.307840846,20.88571429,48,14.15510204
Pb0.73Tl0.27,6.43,2,0.778331549,0.742109878,0.731007763,0.730098704,0.730003497,81.73,1,0.3942
Sm1Ba2Cu2.94Zn0.06O6.85,59,5,0.605653991,0.551457033,0.53484811,0.533291853,0.533085476,24.58054475,54,17.6773123
V75Si12.5Ge12.5,8.58,3,0.77055175,0.752307707,0.750038576,0.750000765,0.750000002,23,18,2.25
Y1Re0.15Ba2Cu2.85O7.17,91,5,0.610064098,0.559809538,0.545683287,0.544551268,0.54442465,22.95064541,67,16.27883486
Al0.998Mn0.002,0.262,2,0.998002004,0.998000003,0.998,0.998,0.998,13.024,12,0.047904
Nd1Fe4P12,0,3,0.746386914,0.714624402,0.706462938,0.705928456,0.705883548,20.23529412,45,7.39100346
La1.85Sr0.15Cu0.993Fe0.007O4,26.25,5,0.645725316,0.592416561,0.573932815,0.571802108,0.571454208,24.58985714,49,18.95983673
Dy0.5Pr0.5Ba2Cu3O6.9,27.8,5,0.605991359,0.553369059,0.536751999,0.535120964,0.534896855,24.5503876,58,17.7050658
Bi1.4Pb0.6Sr2Ca1Ga1Cu3O7,66.5,7,0.508981827,0.453869663,0.438960726,0.437676429,0.437509308,27.2125,75,17.7125
La1.85Sr0.15Cu0.9875Zn0.0125O4,22.3,5,0.645554855,0.592371759,0.573929915,0.571801928,0.571454205,24.59464286,49,18.96530612
Fe1Np6,0,2,0.868966076,0.858463572,0.857164902,0.857143295,0.857142859,83.42857143,67,16.40816327
La1.85Sr0.15Cu0.97Ni0.03O4,13.975,5,0.645024916,0.592232509,0.573921106,0.571801394,0.571454197,24.58857143,49,18.95836735
Na1Fe0.891Co0.109As1,0,4,0.558346965,0.464653631,0.402327611,0.378763008,0.362526865,23.36966667,22,8.246444444
Tl1Ba1La1Cu1O5,0,5,0.598351645,0.561419372,0.555697705,0.555559619,0.555555578,29.22222222,73,23.62962963
Ba5Sr1Nb10O30,0.96,4,0.69633119,0.661116748,0.652726524,0.652216838,0.652175019,21.04347826,48,17.01323251
Pr2Ni1O4,0,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,25.42857143,51,19.91836735
La1.85Sr0.15Cu1O4.01,36,4,0.646285813,0.592956441,0.574519772,0.572407647,0.572064977,24.56918688,49,18.95647343
La1.85Sr0.15Cu0.975Zn0.025O4,7.3,5,0.645174395,0.592271782,0.573923559,0.571801541,0.571454199,24.59642857,49,18.96734694
La1.75Nd0.125Sr0.125Cu1O4,17.5,5,0.640372181,0.58977178,0.573358917,0.571683656,0.571443305,24.71428571,52,19.10204082
Th1Ir1.6Os0.4,5.15,3,0.642910051,0.576008173,0.543235442,0.536131859,0.533816474,81.2,14,5.866666667
Cd0.05Hg0.95,0,2,0.95131488,0.950046166,0.950000077,0.95,0.95,78.4,32,3.04
